stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
52407,52407,"Central Ave & 44th St",,  39.836041, -86.149927,,,0,
52409,52409,"Central Ave & 42nd St",,  39.832252, -86.149890,,,0,
52411,52411,"Central Ave & 40th St",,  39.828730, -86.149854,,,0,
52413,52413,"Central Ave & 38th St",,  39.824623, -86.149836,,,0,
52415,52415,"Central Ave & Powell Pl",,  39.821964, -86.149782,,,0,
52419,52419,"Central Ave & 34th St",,  39.818030, -86.149758,,,0,
52441,52441,"46th St & College Ave",,  39.839594, -86.145027,,,0,
52453,52453,"Castle Corner Dr - 8413 N",,  39.908802, -86.071301,,,0,
52457,52457,"86th St & Allisonville Rd",,  39.912306, -86.074865,,,0,
52460,52460,"Central Ave & 32nd St",,  39.814082, -86.149734,,,0,
52461,52461,"Central Ave & 32nd St",,  39.813871, -86.149572,,,0,
52462,52462,"Central Ave & 30th St",,  39.811991, -86.149563,,,0,
52500,52500,"96th St & College Ave",,  39.927134, -86.146335,,,0,
52501,52501,"91st St & Meridian St",,  39.919732, -86.156943,,,0,
52503,52503,"Township Line Rd & 86th St",,  39.911245, -86.203183,,,0,
52504,52504,"Township Line Rd & 86th St",,  39.910504, -86.203127,,,0,
52505,52505,"Township Line Rd & Summer Dr",,  39.908830, -86.203117,,,0,
52506,52506,"Township Line Rd & Plaza Dr",,  39.906137, -86.203125,,,0,
52507,52507,"Township Line Rd - 8111 N",,  39.903995, -86.203122,,,0,
52508,52508,"Saint Vincent Women's Hospital",,  39.904012, -86.202460,,,0,
52509,52509,"Township Line Rd & Spyglass Dr",,  39.907285, -86.202998,,,0,
52510,52510,"Township Line Rd & Summer Dr",,  39.908237, -86.202984,,,0,
52511,52511,"Township Line Rd & 86th St",,  39.911205, -86.202936,,,0,
52512,52512,"Harcourt Rd & Private Dr",,  39.904377, -86.193601,,,0,
52513,52513,"Harcourt Rd & Century Way",,  39.903342, -86.193600,,,0,
52514,52514,"Harcourt Rd & Covey Ln",,  39.901755, -86.193602,,,0,
52516,52516,"Harcourt Rd - 7950 N",,  39.899477, -86.193592,,,0,
52517,52517,"Harcourt Rd & Moray Ct E",,  39.898173, -86.193586,,,0,
52518,52518,"Harcourt Rd & Harcourt Spring Blvd",,  39.896515, -86.193559,,,0,
52519,52519,"Harcourt Rd & Suffolk Ln",,  39.894258, -86.193517,,,0,
52520,52520,"Harcourt Rd & 75th Pl",,  39.891335, -86.193537,,,0,
52521,52521,"Harcourt Rd & 74th St",,  39.888318, -86.193525,,,0,
52522,52522,"Harcourt Rd & Westlane Rd",,  39.886154, -86.193515,,,0,
52523,52523,"Westlane Rd & Grandview Dr",,  39.885250, -86.188872,,,0,
52533,52533,"Hoover Rd & 73rd St",,  39.886080, -86.174564,,,0,
52534,52534,"Hoover Rd & Fairway Dr",,  39.883826, -86.174547,,,0,
52535,52535,"Hoover Rd & Oakwood Trail",,  39.882119, -86.174538,,,0,
52536,52536,"Hoover Rd - 6800 N JCC",,  39.879170, -86.174559,,,0,
52537,52537,"Hoover Rd & Golf Ln",,  39.877177, -86.174566,,,0,
52538,52538,"Hoover Rd & Lincolnwood Ln",,  39.874887, -86.174570,,,0,
52539,52539,"Hoover Rd & 64th St",,  39.873087, -86.174585,,,0,
52540,52540,"64th St & Kennedy Ln",,  39.871989, -86.173191,,,0,
52541,52541,"64th St - Orchard School",,  39.872022, -86.171257,,,0,
52542,52542,"64th St & Spring Mill Rd",,  39.872045, -86.165920,,,0,
52543,52543,"Spring Mill Rd & 63rd St",,  39.869068, -86.165072,,,0,
52544,52544,"Spring Mill Rd & Sunset Ln",,  39.866082, -86.163561,,,0,
52545,52545,"Illinois St & 59th St",,  39.861066, -86.159649,,,0,
52549,52549,"Illinois St & Private Dr - Riviera Club",,  39.856619, -86.159632,,,0,
52550,52550,"Illinois St & Westfield Blvd",,  39.854865, -86.159616,,,0,
52552,52552,"Illinois St & 54th St",,  39.850550, -86.159560,,,0,
52553,52553,"Illinois St & 52nd St",,  39.846891, -86.159502,,,0,
52555,52555,"Illinois St & 49th St",,  39.842935, -86.159452,,,0,
52558,52558,"Illinois St & Blue Ridge Rd",,  39.837755, -86.159426,,,0,
52559,52559,"Illinois St & 44th St",,  39.835924, -86.159377,,,0,
52561,52561,"Illinois St & 42nd St",,  39.832174, -86.159350,,,0,
52563,52563,"Illinois St & 40th St",,  39.828485, -86.159310,,,0,
52564,52564,"Illinois St & 39th St",,  39.826824, -86.159305,,,0,
52565,52565,"Illinois St & 38th St",,  39.825193, -86.159293,,,0,
52566,52566,"Illinois St & 39th St",,  39.826542, -86.159160,,,0,
52567,52567,"Illinois St & 40th St",,  39.828208, -86.159190,,,0,
52569,52569,"Illinois St & 42nd St",,  39.832048, -86.159218,,,0,
52571,52571,"Illinois St & 44th St",,  39.835771, -86.159248,,,0,
52572,52572,"Illinois St & Blue Ridge Rd",,  39.837755, -86.159273,,,0,
52577,52577,"Illinois St & 52nd St",,  39.846652, -86.159390,,,0,
52579,52579,"Illinois St & 54th St",,  39.850303, -86.159451,,,0,
52581,52581,"Illinois St & 56th St",,  39.853979, -86.159467,,,0,
52582,52582,"Illinois St - 5645 N",,  39.856513, -86.159499,,,0,
52586,52586,"Illinois St & 59th St",,  39.861086, -86.159568,,,0,
52587,52587,"Spring Mill Rd & 63rd St",,  39.868530, -86.164997,,,0,
52588,52588,"64th St & Sunset Ln",,  39.872063, -86.166369,,,0,
52589,52589,"64th St - 615 W - Orchard School",,  39.872043, -86.170926,,,0,
52590,52590,"64th St & Kennedy Ln",,  39.872032, -86.172757,,,0,
52591,52591,"Hoover Rd & 64th St",,  39.873411, -86.174495,,,0,
52592,52592,"Hoover Rd & Golf Ln",,  39.877298, -86.174481,,,0,
52593,52593,"Hoover Rd - 6800 N - JCC",,  39.878866, -86.174432,,,0,
52594,52594,"Hoover Rd & Oakwood Trail",,  39.881858, -86.174422,,,0,
52595,52595,"Hoover Rd & Fairway Dr",,  39.883500, -86.174456,,,0,
52607,52607,"Westlane Rd & Grandview Dr",,  39.885376, -86.188403,,,0,
52608,52608,"Harcourt Rd & Westlane Rd",,  39.886136, -86.193433,,,0,
52609,52609,"Harcourt Rd & 74th Pl",,  39.889315, -86.193422,,,0,
52610,52610,"Harcourt Rd & 75th Pl",,  39.890984, -86.193445,,,0,
52611,52611,"Harcourt Rd & Suffolk Ln",,  39.894349, -86.193446,,,0,
52612,52612,"Harcourt Rd & Harcourt Springs Blvd",,  39.896128, -86.193431,,,0,
52613,52613,"Harcourt Rd & Moray Ct E",,  39.897860, -86.193434,,,0,
52615,52615,"Harcourt Rd & 80th St",,  39.900345, -86.193453,,,0,
52616,52616,"Harcourt Rd & Centurion Pkwy",,  39.902006, -86.193455,,,0,
52617,52617,"Hoover Rd & Century Way",,  39.903049, -86.193463,,,0,
52618,52618,"Hoover Rd  - 8181 N",,  39.904095, -86.193464,,,0,
52619,52619,"Harcourt Rd & Katie Knox Dr",,  39.906404, -86.193845,,,0,
52620,52620,"Harcourt Rd - Saint Vincent Hospital",,  39.908576, -86.193865,,,0,
52621,52621,"8450 Harcourt Rd - St Vincent Hospital",,  39.909542, -86.193855,,,0,
52622,52622,"Kessler Blvd W Dr & Spring Mill Rd",,  39.862721, -86.163127,,,0,
52623,52623,"Hoover Rd & Lincolnwood Ln",,  39.874696, -86.174476,,,0,
52624,52624,"86th St & Sorrel Dr",,  39.912151, -86.196163,,,0,
52625,52625,"Hoover Rd & 73rd St",,  39.886369, -86.174359,,,0,
52626,52626,"Westlane Rd & Ditch Rd",,  39.886138, -86.184275,,,0,
52627,52627,"Westlane Rd & Ditch Rd",,  39.886101, -86.184036,,,0,
52628,52628,"Butler Way at Clowes Hall",,  39.839437, -86.170420,,,0,
52702,52702,"White River Pkwy W Dr - 1151 N",,  39.783602, -86.188960,,,0,
52703,52703,"White River Pkwy W Dr & Belmont Ave",,  39.786059, -86.196270,,,0,
52704,52704,"White River Pkwy W Dr & Pershing Ave",,  39.786992, -86.199245,,,0,
52705,52705,"Lafayette Rd & 17th St",,  39.789155, -86.200425,,,0,
52706,52706,"Lafayette Rd & Cold Spring Rd",,  39.792858, -86.203034,,,0,
52707,52707,"Lafayette Rd & 21st St",,  39.795450, -86.205745,,,0,
52708,52708,"Lafayette Rd & Private Dr",,  39.797666, -86.208072,,,0,
52709,52709,"Lafayette Rd & Kessler Blvd N Dr",,  39.799185, -86.209674,,,0,
52710,52710,"Lafayette Rd & Groff Ave",,  39.801616, -86.212274,,,0,
52712,52712,"Lafayette Rd & Roberta Dr",,  39.803471, -86.214203,,,0,
52713,52713,"Lafayette Rd & Tibbs Ave",,  39.805896, -86.216785,,,0,
52714,52714,"Lafayette Rd - 2915 N",,  39.808323, -86.219236,,,0,
52715,52715,"Lafayette Rd & 30th St",,  39.809935, -86.220847,,,0,
52716,52716,"Lafayette Rd & 34th St",,  39.817934, -86.228882,,,0,
52717,52717,"Lafayette Rd & Georgetown Rd",,  39.829291, -86.240119,,,0,
52718,52718,"Lafayette Rd - 4050 N",,  39.830526, -86.241326,,,0,
52719,52719,"Lafayette Rd & Georgetown Rd",,  39.833135, -86.243823,,,0,
52720,52720,"Georgetown Rd & Lafayette Rd",,  39.834512, -86.244664,,,0,
52721,52721,"Georgetown Rd & 47th St",,  39.841815, -86.241669,,,0,
52722,52722,"Georgetown Rd & Bradenton Pl",,  39.844160, -86.241632,,,0,
52723,52723,"Georgetown Rd & 52nd St",,  39.846318, -86.241671,,,0,
52724,52724,"Georgetown Rd & Pinecroft Dr",,  39.848648, -86.241716,,,0,
52725,52725,"Georgetown Rd & Kelvington Dr",,  39.850557, -86.240937,,,0,
52726,52726,"Georgetown Rd & 56th St",,  39.852505, -86.240038,,,0,
52727,52727,"Georgetown Rd & 57th St",,  39.855810, -86.240141,,,0,
52728,52728,"Georgetown Rd & Sebring Dr",,  39.857524, -86.240397,,,0,
52729,52729,"Georgetown Rd & 59th St",,  39.860255, -86.241097,,,0,
52730,52730,"Georgetown Rd & Country Brook Dr",,  39.863794, -86.243196,,,0,
52731,52731,"Georgetown Rd & 62nd St",,  39.868234, -86.244202,,,0,
52732,52732,"Georgetown Rd & Sandyside Dr",,  39.870830, -86.244316,,,0,
52733,52733,"Georgetown Rd & Pendragon Blvd",,  39.874610, -86.244455,,,0,
52734,52734,"Georgetown Rd & Covered Bridge Rd",,  39.876488, -86.244435,,,0,
52735,52735,"Georgetown Rd & Oakwood Trail",,  39.878860, -86.244338,,,0,
52736,52736,"Georgetown Rd & 71st St",,  39.880733, -86.244225,,,0,
52737,52737,"Georgetown Rd - 7231 N",,  39.886209, -86.243294,,,0,
52738,52738,"Georgetown Rd - 7575 N",,  39.888232, -86.242802,,,0,
52741,52741,"Georgetown Rd - 7747 N",,  39.894356, -86.241085,,,0,
52742,52742,"79th St & Georgetown Rd",,  39.896772, -86.241633,,,0,
52743,52743,"79th St - 5022 W",,  39.896630, -86.246479,,,0,
52744,52744,"79th St & Allison Ave",,  39.896550, -86.249893,,,0,
52745,52745,"Allison Ave & 81st St",,  39.900049, -86.250108,,,0,
52746,52746,"81st St & Norfolk St",,  39.900210, -86.255167,,,0,
52747,52747,"Norfolk St - 8178 N",,  39.902422, -86.255189,,,0,
52748,52748,"Norfolk St & 84th St",,  39.906856, -86.255202,,,0,
52749,52749,"Moller Rd & 86th St",,  39.908960, -86.256571,,,0,
52750,52750,"Zionsville Rd & 86th St",,  39.909755, -86.259957,,,0,
52751,52751,"Zionsville Rd & 84th St",,  39.906695, -86.259935,,,0,
52752,52752,"Zionsville Rd - 8260 N",,  39.905434, -86.259934,,,0,
52753,52753,"Zionsville Rd & 82nd St",,  39.902467, -86.259934,,,0,
52755,52755,"Zionsville Rd & 80th St",,  39.898791, -86.259927,,,0,
52756,52756,"Zionsville Rd & 79th St",,  39.895813, -86.259898,,,0,
52757,52757,"Zionsville Rd - 7736 N",,  39.893650, -86.259876,,,0,
52758,52758,"Zionsville Rd & 76th St",,  39.890693, -86.259879,,,0,
52759,52759,"Zionsville Rd & 74th St",,  39.887451, -86.260474,,,0,
52760,52760,"74th St - 5800 W",,  39.887380, -86.263449,,,0,
52761,52761,"74th St & Woodland Dr",,  39.887328, -86.266752,,,0,
52762,52762,"Woodland Dr - 7330 N",,  39.885729, -86.266995,,,0,
52767,52767,"Woodland Dr - 7223 N",,  39.883713, -86.266058,,,0,
52768,52768,"Woodland Dr & 74th St",,  39.887090, -86.266971,,,0,
52769,52769,"74th St -5601 W",,  39.887357, -86.262223,,,0,
52770,52770,"Zionsville Rd & 76th St",,  39.890622, -86.259739,,,0,
52771,52771,"Zionsville Rd - 7750 N",,  39.893944, -86.259707,,,0,
52773,52773,"Zionsville Rd & 82nd St",,  39.902100, -86.259777,,,0,
52774,52774,"Zionsville Rd - 8269 N",,  39.904735, -86.259754,,,0,
52775,52775,"Zionsville Rd & 84th St",,  39.907360, -86.259755,,,0,
52776,52776,"86th St & Zionsville Rd",,  39.910645, -86.258853,,,0,
52777,52777,"Moller Rd & 86th St",,  39.909259, -86.256699,,,0,
52778,52778,"Norfolk St & 84th St",,  39.906318, -86.255244,,,0,
52779,52779,"Norfolk St - 8177 N",,  39.902485, -86.255250,,,0,
52780,52780,"Norfok St & 81st St",,  39.900270, -86.255242,,,0,
52781,52781,"Allison Ave & 79th St",,  39.897037, -86.250175,,,0,
52782,52782,"79th St - 5045 W",,  39.896559, -86.246475,,,0,
52783,52783,"79th St & Georgetown Rd",,  39.896692, -86.241714,,,0,
52784,52784,"Georgetown Rd & 79th St",,  39.894556, -86.241173,,,0,
52785,52785,"Georgetown Rd & 78th St",,  39.892865, -86.241764,,,0,
52786,52786,"Georgetown Rd - 7520 N",,  39.888294, -86.242924,,,0,
52787,52787,"Georgetown Rd - 7270 N",,  39.885139, -86.243681,,,0,
52788,52788,"Georgetown Rd & 71st St",,  39.881452, -86.244324,,,0,
52789,52789,"Georgetown Rd & Oakwood Trail",,  39.879156, -86.244433,,,0,
52790,52790,"Georgetown Rd - 6702 N",,  39.876877, -86.244560,,,0,
52791,52791,"Georgetown Rd & Potmac Square Dr",,  39.874691, -86.244584,,,0,
52792,52792,"Georgetown Rd & Robinsrock Dr",,  39.870187, -86.244439,,,0,
52793,52793,"Georgetown Rd & 62nd St",,  39.868010, -86.244414,,,0,
52794,52794,"Georgetown Rd & Oakbrook Rd",,  39.864002, -86.243451,,,0,
52795,52795,"Georgetown Rd & 59th St",,  39.860830, -86.241397,,,0,
52796,52796,"Georgetown Rd & Sebring Dr",,  39.857867, -86.240592,,,0,
52797,52797,"Georgetown Rd & 57th St",,  39.856237, -86.240376,,,0,
52798,52798,"Georgetown Rd & 56th St",,  39.852370, -86.240262,,,0,
52799,52799,"Georgetown Rd & Kelvington Dr",,  39.850154, -86.241390,,,0,
52800,52800,"Georgetown Rd & Pinecroft Dr",,  39.848123, -86.241914,,,0,
52801,52801,"Georgetown Rd & 52nd St",,  39.845633, -86.241851,,,0,
52802,52802,"Georgetown Rd & Brock St",,  39.844066, -86.241799,,,0,
52803,52803,"Georgetown Rd & 47th St",,  39.841446, -86.241919,,,0,
52804,52804,"Georgetown Rd & Century Plaza Rd",,  39.835601, -86.243751,,,0,
52805,52805,"Lafayette Rd & Pike Plaza Rd",,  39.833760, -86.244675,,,0,
52806,52806,"Lafayette Rd & Office Plaza Blvd",,  39.831585, -86.242592,,,0,
52807,52807,"Lafayette Rd & Georgetown Rd",,  39.828522, -86.239643,,,0,
52808,52808,"3950 Lafayette Rd - Lafayette Sq",,  39.827331, -86.238433,,,0,
52809,52809,"Lafayette Rd - 3900 N",,  39.826110, -86.237191,,,0,
52810,52810,"Lafayette Rd - 3094 N",,  39.811341, -86.222382,,,0,
52811,52811,"Lafayette Rd & 30th St",,  39.809128, -86.220179,,,0,
52812,52812,"Lafayette Rd - 2850 N",,  39.807480, -86.218567,,,0,
52813,52813,"Lafayette Rd - 2800 N",,  39.806426, -86.217462,,,0,
52814,52814,"Lafayette Rd & Tibbs Ave",,  39.804527, -86.215486,,,0,
52815,52815,"Lafayette Rd & Roberta Dr",,  39.803098, -86.213994,,,0,
52816,52816,"Lafayette Rd & Groff Ave",,  39.801233, -86.212004,,,0,
52817,52817,"Lafayette Rd & Kessler Blvd N Dr",,  39.799553, -86.210243,,,0,
52818,52818,"Lafayette Rd - 2220 N",,  39.797469, -86.208017,,,0,
52819,52819,"Lafayette Rd & 21st St",,  39.795403, -86.205833,,,0,
52820,52820,"Lafayette Rd & 19th St",,  39.792087, -86.202384,,,0,
52821,52821,"Lafayette Rd - 1740 N",,  39.790505, -86.201347,,,0,
52822,52822,"Lafayette Rd & 16th St",,  39.788604, -86.200232,,,0,
52823,52823,"White River Pkwy W Dr & Belmont Ave",,  39.786041, -86.196434,,,0,
52824,52824,"White River Pkwy W Dr - 1150 N",,  39.783610, -86.188992,,,0,
52829,52829,"81st St & Allison Ave",,  39.900246, -86.250722,,,0,
52830,52830,"Lafayette Rd & 20th St",,  39.793442, -86.203768,,,0,
52831,52831,"White River Pkwy W Dr & Pershing Ave",,  39.786903, -86.198988,,,0,
52833,52833,"Intech Blvd & Intech Commons Dr",,  39.880495, -86.274154,,,0,
52834,52834,"Intech Blvd & Network Way",,  39.876574, -86.274793,,,0,
52836,52836,"Intech Blvd & Intech Way",,  39.873922, -86.271716,,,0,
52839,52839,"Intech Blvd & Intech Commons Dr",,  39.879486, -86.273928,,,0,
52841,52841,"Woodland Dr & 71st St",,  39.882714, -86.265582,,,0,
52842,52842,"Georgetown Rd & 71st St",,  39.883021, -86.243970,,,0,
52844,52844,"49th St & Sunset Ave",,  39.842648, -86.168813,,,0,
52845,52845,"Sunset Ave & 49th St",,  39.841955, -86.168921,,,0,
52846,52846,"46th St & Cornelius Ave",,  39.839546, -86.164937,,,0,
52847,52847,"46th St & Cornelius Ave",,  39.839406, -86.164914,,,0,
52848,52848,"49th St & Boulevard Pl",,  39.842509, -86.163968,,,0,
52849,52849,"49th St & Boulevard Pl",,  39.842647, -86.163916,,,0,
52850,52850,"Westfield Blvd & Central Ave",,  39.867156, -86.150366,,,0,
52851,52851,"Westfield Blvd & Central Ave",,  39.867365, -86.150282,,,0,
52852,52852,"Westfield Blvd & Kessler Blvd",,  39.862654, -86.154271,,,0,
52853,52853,"Westfield Blvd & Kessler Blvd",,  39.862905, -86.154253,,,0,
52854,52854,"Westfield Blvd & Meridian St",,  39.857968, -86.157533,,,0,
52855,52855,"Westfield Blvd & Meridian St",,  39.858986, -86.156949,,,0,
52856,52856,"46th St & Illinois St",,  39.839500, -86.160400,,,0,
52857,52857,"46th St & Illinois St",,  39.839388, -86.159455,,,0,
52858,52858,"Michigan St & Indiana Ave",,  39.774355, -86.165861,,,0,
52859,52859,"Intech Blvd & Network Way",,  39.875925, -86.274815,,,0,
52860,52860,"Intech Way & Private Drive",,  39.870224, -86.271942,,,0,
52861,52861,"49th St & Illinois Ave",,  39.842552, -86.159491,,,0,
52900,52900,"Pennsylvania St & South St",,  39.760850, -86.156636,,,0,
52901,52901,"Pennsylvania St & Merrill St",,  39.758549, -86.156691,,,0,
52902,52902,"Madison Ave & McCarty St",,  39.756960, -86.156498,,,0,
52908,52908,"Madison Ave & Hoefgen St",,  39.731722, -86.154176,,,0,
52909,52909,"Madison Ave & Brill Rd",,  39.729381, -86.153942,,,0,
52910,52910,"Madison Ave & Berwyn St",,  39.724439, -86.151337,,,0,
52911,52911,"Madison Ave & Troy Ave",,  39.722911, -86.150598,,,0,
52912,52912,"Madison Ave & Murry St",,  39.718284, -86.148112,,,0,
52913,52913,"Madison Ave & Sumner Ave",,  39.715537, -86.146657,,,0,
52915,52915,"Madison Ave & National Ave",,  39.711898, -86.144837,,,0,
52916,52916,"Madison Ave & Atlantic St",,  39.710014, -86.143797,,,0,
52922,52922,"Madison Ave & Moffitt St",,  39.700558, -86.139410,,,0,
52923,52923,"Madison Ave & Morgan Dr",,  39.696007, -86.137769,,,0,
52924,52924,"Madison Ave & Thompson Rd",,  39.693888, -86.137037,,,0,
52925,52925,"Madison Ave & Powell St",,  39.690105, -86.135711,,,0,
52926,52926,"Madison Ave & Epler Ave",,  39.687037, -86.134681,,,0,
52927,52927,"Madison Ave & Dudley Ave",,  39.685025, -86.134013,,,0,
52928,52928,"Madison Ave & Gilbert Ave",,  39.682985, -86.133342,,,0,
52930,52930,"Madison Ave & Edgewood Ave",,  39.679284, -86.132070,,,0,
52932,52932,"Madison Ave & Jacks Ln",,  39.675533, -86.130787,,,0,
52933,52933,"Madison Ave & Banta Rd",,  39.672432, -86.129736,,,0,
52934,52934,"Madison Ave & Maynard Dr",,  39.669855, -86.128899,,,0,
52936,52936,"Madison Ave & Tulip Dr",,  39.667629, -86.128159,,,0,
52937,52937,"Madison Ave & Southport Rd",,  39.665282, -86.127305,,,0,
52938,52938,"Madison Ave & Madison Village Dr",,  39.661932, -86.126097,,,0,
52939,52939,"Madison Ave & Windsor Pkwy",,  39.660032, -86.125452,,,0,
52940,52940,"Madison Ave & Stop 10 Rd",,  39.657787, -86.124666,,,0,
52941,52941,"Madison Ave & Brewer Dr",,  39.654475, -86.123550,,,0,
52942,52942,"Madison Ave & Greentree St",,  39.652509, -86.122888,,,0,
52943,52943,"Madison Ave & Stop 11 Rd",,  39.649644, -86.121935,,,0,
52944,52944,"Madison Ave & Winchester Dr",,  39.648800, -86.121656,,,0,
52945,52945,"Madison Ave - 8200 S",,  39.647119, -86.121091,,,0,
52947,52947,"Madison Ave & Stop 12 Rd",,  39.643963, -86.120019,,,0,
52948,52948,"Madison Ave & Lilac Dr",,  39.641657, -86.119244,,,0,
52949,52949,"Madison Ave - 8686 S",,  39.640413, -86.118824,,,0,
52950,52950,"Madison Ave - 8778 S",,  39.639505, -86.118520,,,0,
52951,52951,"Madison Ave & Preddy Dr",,  39.637874, -86.117973,,,0,
52952,52952,"Madison Ave & County Line Rd",,  39.636368, -86.117498,,,0,
52953,52953,"Greenwood Mall Park & Ride",,  39.634999, -86.122898,,,0,
52985,52985,"Madison Ave & County Line Rd",,  39.636674, -86.117312,,,0,
52986,52986,"Madison Ave & Preddy Dr",,  39.637965, -86.117796,,,0,
52987,52987,"Madison Ave - 8801 S",,  39.639999, -86.118487,,,0,
52988,52988,"Madison Ave & Lilac Dr",,  39.641236, -86.118900,,,0,
52990,52990,"Madison Ave & Stop 12 Rd",,  39.644847, -86.120124,,,0,
52991,52991,"Madison Ave - 8213 S",,  39.646840, -86.120798,,,0,
52992,52992,"Madison Ave & Stop 11 Rd",,  39.649289, -86.121591,,,0,
52994,52994,"Madison Ave & Greentree St",,  39.652189, -86.122544,,,0,
52995,52995,"Madison Ave & Brewer Dr",,  39.654791, -86.123457,,,0,
52996,52996,"Madison Ave & Stop 10 Rd",,  39.657472, -86.124362,,,0,
52997,52997,"Madison Ave & Windsor Pkwy",,  39.660461, -86.125373,,,0,
52998,52998,"Madison Ave & South St",,  39.662010, -86.125923,,,0,
52999,52999,"Madison Ave & Southport Rd",,  39.664705, -86.126840,,,0,
53000,53000,"Madison Ave & Tulip Dr",,  39.667372, -86.127891,,,0,
53001,53001,"Madison Ave & Maynard Ave",,  39.669626, -86.128620,,,0,
53003,53003,"Madison Ave & Banta Rd",,  39.672099, -86.129429,,,0,
53004,53004,"Madison Ave & Jack Ln",,  39.675430, -86.130552,,,0,
53005,53005,"Madison Ave & Stevens St",,  39.677645, -86.131306,,,0,
53006,53006,"Madison Ave & Edgewood Ave",,  39.679443, -86.131954,,,0,
53007,53007,"Madison Ave & Brunswick Ave",,  39.681291, -86.132563,,,0,
53008,53008,"Madison Ave & Whalen Ave",,  39.683994, -86.133473,,,0,
53010,53010,"Madison Ave & Epler Ave",,  39.686506, -86.134311,,,0,
53011,53011,"Madison Ave & Blazek Dr",,  39.689143, -86.135185,,,0,
53012,53012,"Madison Ave & Thompson Rd",,  39.693154, -86.136580,,,0,
53013,53013,"Madison Ave & Morgan Ave",,  39.696619, -86.137734,,,0,
53014,53014,"Madison Ave & Moffitt St",,  39.700120, -86.138998,,,0,
53019,53019,"Madison Ave & Hanna Ave",,  39.708818, -86.142839,,,0,
53020,53020,"Madison Ave & Atlantic St",,  39.710110, -86.143644,,,0,
53021,53021,"Madison Ave & National Ave",,  39.711548, -86.144493,,,0,
53022,53022,"Madison Ave & Norton Ave",,  39.713735, -86.145443,,,0,
53023,53023,"Madison Ave & Sumner Ave",,  39.715179, -86.146239,,,0,
53024,53024,"Madison Ave & Murry St",,  39.718030, -86.147776,,,0,
53025,53025,"Madison Ave & Perry Ave",,  39.719761, -86.148674,,,0,
53026,53026,"Madison Ave & Troy Ave",,  39.722983, -86.150349,,,0,
53027,53027,"Madison Ave & Berwyn St",,  39.724363, -86.151127,,,0,
53028,53028,"Madison Ave & Yoke St",,  39.726453, -86.152233,,,0,
53029,53029,"Madison Ave & Nelson Ave",,  39.727733, -86.152853,,,0,
53030,53030,"Madison Ave & Southern Ave",,  39.729544, -86.153769,,,0,
53031,53031,"Madison Ave & Hoefgen St",,  39.731234, -86.153870,,,0,
53032,53032,"Madison Ave & Mason St",,  39.732508, -86.153947,,,0,
53038,53038,"Delaware St & McCarty St",,  39.756761, -86.154825,,,0,
53039,53039,"Delaware St & Merrill St",,  39.759090, -86.154706,,,0,
53040,53040,"Delaware St & Henry St",,  39.760290, -86.154683,,,0,
53041,53041,"Delaware St & Louisiana St",,  39.763324, -86.154541,,,0,
53042,53042,"Madison Ave & Nelson Ave",,  39.728055, -86.153257,,,0,
53044,53044,"Madison Ave & Perry St",,  39.719481, -86.148732,,,0,
53045,53045,"County Line Rd at Greenwood Park Mall",,  39.635489, -86.122744,,,0,
53048,53048,"Madison Ave & Yoke St",,  39.726053, -86.152187,,,0,
53100,53100,"Prospect St & Olive St",,  39.752334, -86.138633,,,0,
53101,53101,"Prospect St & Laurel St",,  39.752364, -86.135489,,,0,
53102,53102,"Prospect St & Spruce St",,  39.752351, -86.133927,,,0,
53103,53103,"Prospect St & Evison St",,  39.752362, -86.132377,,,0,
53104,53104,"Prospect St & State Ave",,  39.752385, -86.130887,,,0,
53105,53105,"Prospect St & Reid Pl",,  39.752387, -86.129628,,,0,
53106,53106,"Prospect St & Villa Ave",,  39.752396, -86.126686,,,0,
53107,53107,"Prospect St & Saint Paul St",,  39.752439, -86.123407,,,0,
53109,53109,"Prospect St & Keystone Ave",,  39.752431, -86.121437,,,0,
53110,53110,"Prospect St & Pleasant Run Pkwy N Dr",,  39.752462, -86.118983,,,0,
53111,53111,"Prospect St & Vandeman St",,  39.752584, -86.109360,,,0,
53112,53112,"Prospect St & Earhart St",,  39.752556, -86.107357,,,0,
53113,53113,"Prospect St & Ewing St",,  39.752567, -86.104462,,,0,
53114,53114,"Prospect St & Sherman Dr",,  39.752633, -86.101518,,,0,
53115,53115,"Prospect St & Chester Ave",,  39.752729, -86.098680,,,0,
53116,53116,"Southeastern Ave & Grant Ave",,  39.751962, -86.096758,,,0,
53117,53117,"Southeastern Ave - 4013 S",,  39.750727, -86.094403,,,0,
53118,53118,"Southeastern Ave & Temperance Ave",,  39.749844, -86.092680,,,0,
53119,53119,"Southeastern Ave & Worcester Ave",,  39.748025, -86.089201,,,0,
53132,53132,"Emerson Ave & Calhoun St",,  39.740689, -86.082684,,,0,
53133,53133,"Emerson Ave & Shopping - 1920 S",,  39.742995, -86.082698,,,0,
53142,53142,"Southeastern Ave & Worcester Ave",,  39.747914, -86.088774,,,0,
53143,53143,"Southeastern Ave & Temperance Ave",,  39.749278, -86.091378,,,0,
53144,53144,"Southeastern Ave & Private Dr",,  39.750777, -86.094275,,,0,
53145,53145,"Southeastern Ave & Grant Ave",,  39.752123, -86.096841,,,0,
