,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,jurisdiction_id,location_type,parent_station,relative_position,cardinal_direction,wheelchair_boarding,primary_street,address_range,cross_location,stop_x,stop_y
1791,8404,8404,Raymond & Reetz (WB),This stop (#8404) is westbound on the 4902 block of Raymond Rd farside Reetz Rd,43.031874,-89.462003,MMT,CMAD,0,,1,270.0,1,Raymond,4902,Reetz,592598.8784601984,730363.9089415025
1792,8405,8405,Muir Field & Carnwood (NB),This stop (#8405) is northbound on the 3001 block of Muir Field Rd farside Carnwood Rd,43.020117,-89.506231,MMT,CMAD,0,,1,0.0,1,Muir Field,3001,Carnwood,588922.1671532518,729284.4945975628
1793,8409,8409,Watts & Woodmans (EB),This stop (#8409) is eastbound on the 6921 block of Watts Rd adjacent Woodmans Driveway,43.050102,-89.500344,MMT,CMAD,0,,2,90.0,0,Watts,6921,Woodmans,589609.8028020193,732581.6201277766
1794,8418,8418,S Whitney & Schroeder (SB),This stop (#8418) is southbound on the 900 block of Whitney Way (S) farside Schroeder Rd,43.045755,-89.473722,MMT,CMAD,0,,1,180.0,1,S Whitney,900,Schroeder,591742.6831951137,731963.6855146321
1795,8427,8427,Schroeder & White Oaks (EB),This stop (#8427) is eastbound on the 5999 block of Schroeder Rd nearside White Oaks Ln,43.046234,-89.484384,MMT,CMAD,0,,3,90.0,0,Schroeder,5999,White Oaks,590879.6580279877,732071.0487275069
1796,8428,8428,S Whitney & Raymond (SB),This stop (#8428) is southbound on the 2100 block of Whitney Way (S) farside Raymond Rd,43.031492,-89.476981,MMT,CMAD,0,,1,180.0,1,S Whitney,2100,Raymond,591378.8742803878,730397.5493172163
1797,8432,8432,Mckee & Tanglewood (WB),This stop (#8432) is westbound on the 7100 block of Mckee Rd farside Tanglewood Dr,43.015793,-89.505683,MMT,CMAD,0,,1,270.0,1,Mckee,7100,Tanglewood,588936.5321266416,728801.8992678178
1798,8435,8435,Waldorf & Mansion Hill (NB),This stop (#8435) is northbound on the 1699 block of Waldorf Blvd farside Mansion Hill Ave,43.034275,-89.524681,MMT,CMAD,0,,1,0.0,1,Waldorf,1699,Mansion Hill,587521.5744912582,730949.9915113712
1799,8441,8441,Mckenna & Yorktown (NB),This stop (#8441) is northbound on the 2699 block of Mckenna Blvd farside Yorktown Cir,43.024373,-89.499279,MMT,CMAD,0,,1,0.0,0,Mckenna,2699,Yorktown,589516.9663143714,729721.2169754703
1800,8452,8452,S Whitney & Hammersley (SB),This stop (#8452) is southbound on the 1298 block of Whitney Way (S) nearside Hammersley Rd,43.039307,-89.477838,MMT,CMAD,0,,3,180.0,1,S Whitney,1298,Hammersley,591363.4706001075,731269.0949953271
1801,8461,8461,Carnwood & Mckenna (EB),This stop (#8461) is eastbound on the 6999 block of Carnwood Rd farside Mckenna Blvd,43.019618,-89.502752,MMT,CMAD,0,,1,90.0,1,Carnwood,6999,Mckenna,589201.4942729236,729211.3389449741
1802,8469,8469,Muir Field & Mckee (NB),This stop (#8469) is northbound on the 3199 block of Muir Field Rd farside Mckee Rd,43.016076,-89.511333,MMT,CMAD,0,,1,0.0,1,Muir Field,3199,Mckee,588479.1884859244,728862.2112203336
1803,8471,8471,Hammersley & Mckenna (EB),This stop (#8471) is eastbound on the 6799 block of Hammersley Rd farside Mckenna Blvd,43.038715,-89.499356,MMT,CMAD,0,,1,90.0,0,Hammersley,6799,Mckenna,589610.6919445128,731313.0326268876
1804,8478,8478,Rayovac & Exact (SB),This stop (#8478) is southbound on the 700 block of Rayovac Dr nearside Exact Ln,43.049936,-89.49189,MMT,CMAD,0,,3,180.0,1,Rayovac,700,Exact,590295.5280918872,732520.0729709454
1805,8479,8479,Hammersley & Reetz (EB),This stop (#8479) is eastbound on the 4901 block of Hammersley Rd nearside Reetz Rd,43.038955,-89.46123,MMT,CMAD,0,,3,90.0,1,Hammersley,4901,Reetz,592710.6975630953,731145.7420676709
1806,8486,8486,Muir Field & Lancaster (SB),This stop (#8486) is southbound on the 2800 block of Muir Field Rd farside Lancaster Ct,43.022248,-89.505629,MMT,CMAD,0,,1,180.0,1,Muir Field,2800,Lancaster,588985.9781954102,729517.8734303315
1807,8491,8491,Hathaway & Greenwich (NB),This stop (#8491) is northbound on the 1099 block of Hathaway Dr farside Greenwich Dr,43.044101,-89.487602,MMT,CMAD,0,,1,0.0,0,Hathaway,1099,Greenwich,590603.3431268918,731850.7451767451
1808,8496,8496,Mckenna & Morraine View (SB),This stop (#8496) is southbound on the 1100 block of Mckenna Blvd farside Morraine View Dr,43.041356,-89.505043,MMT,CMAD,0,,1,180.0,1,Mckenna,1100,Morraine View,589166.9729392028,731635.1373404871
1809,8511,8511,S High Point & Starr Grass (NB),This stop (#8511) is northbound on the 1399 block of High Point Rd (S) farside Starr Grass Dr,43.03864,-89.517975,MMT,CMAD,0,,1,0.0,1,S High Point,1399,Starr Grass,588097.110196483,731399.947508506
1810,8512,8512,Raymond & S Whitney (WB),This stop (#8512) is westbound on the 5700 block of Raymond Rd farside Whitney Way (S),43.032056,-89.477487,MMT,CMAD,0,,1,270.0,1,Raymond,5700,S Whitney,591341.6634443966,730462.7056273583
1811,8513,8513,Mckenna & Elver Park (EB),This stop (#8513) is eastbound on the 1250 block of Mckenna Blvd farside Elver Park,43.038892,-89.50217,MMT,CMAD,0,,1,90.0,1,Mckenna,1250,Elver Park,589383.247892368,731347.0443063363
1812,8519,8519,Muir Field & Gladstone (NB),This stop (#8519) is northbound on the 2699 block of Muir Field Rd farside Gladstone Dr,43.024531,-89.505311,MMT,CMAD,0,,1,0.0,1,Muir Field,2699,Gladstone,589027.761952707,729769.5714341983
1813,8537,8537,Schroeder & Chapel Hill (EB),This stop (#8537) is eastbound on the 6599 block of Schroeder Rd farside Chapel Hill Rd,43.046175,-89.493466,MMT,CMAD,0,,1,90.0,1,Schroeder,6599,Chapel Hill,590141.2891818734,732110.7694851363
1814,8548,8548,Piping Rock & Brookwood (WB),This stop (#8548) is westbound on the 6100 block of Piping Rock Rd farside Brookwood Rd,43.041336,-89.486637,MMT,CMAD,0,,1,270.0,0,Piping Rock,6100,Brookwood,590662.5294544033,731539.0134393428
1815,8551,8551,Pilgrim & Pilgrim (EB),This stop (#8551) is eastbound on the 6501 block of Pilgrim Rd nearside Pilgrim Cir,43.026506,-89.494939,MMT,CMAD,0,,3,90.0,0,Pilgrim,6501,Pilgrim,589884.5987958112,729935.7452289124
1816,8569,8569,Mckenna & Park Heights (NB),This stop (#8569) is northbound on the 1599 block of Mckenna Blvd nearside Park Heights Ct,43.035574,-89.496725,MMT,CMAD,0,,3,0.0,1,Mckenna,1599,Park Heights,589802.6136349222,730951.0678575146
1817,8572,8572,Muir Field & Gladstone (SB),This stop (#8572) is southbound on the 2698 block of Muir Field Rd nearside Gladstone Dr,43.024396,-89.505607,MMT,CMAD,0,,3,180.0,1,Muir Field,2698,Gladstone,589002.7596074468,729756.1051425308
1818,8580,8580,Manchester & Thornebury (SB),This stop (#8580) is southbound on the 3234 block of Manchester Rd nearside Thornebury Dr,43.012615,-89.491002,MMT,CMAD,0,,3,180.0,1,Manchester,3234,Thornebury,590107.9268416555,728374.2942907196
1819,8582,8582,Watts & Struck (WB),This stop (#8582) is westbound on the 6600 block of Watts Rd farside Struck St,43.050229,-89.49621,MMT,CMAD,0,,1,270.0,1,Watts,6600,Struck,589946.5713258897,732574.6145378964
1820,8592,8592,Prairie & Maple Valley (WB),This stop (#8592) is westbound on the 3398 block of Prairie Rd nearside Maple Valley Dr,43.018529,-89.497151,MMT,CMAD,0,,3,270.0,0,Prairie,3398,Maple Valley,589649.2169577081,729061.8928123328
1821,8594,8594,Hammersley & Lewon (WB),This stop (#8594) is westbound on the 5198 block of Hammersley Rd nearside Lewon Dr,43.039213,-89.467005,MMT,CMAD,0,,3,270.0,0,Hammersley,5198,Lewon,592243.1699121105,731203.6504390861
1822,8597,8597,Waldorf & Mid Town (NB),This stop (#8597) is northbound on the 1899 block of Waldorf Blvd farside Mid Town Rd,43.031785,-89.526281,MMT,CMAD,0,,1,0.0,1,Waldorf,1899,Mid Town,587374.0922949667,730681.9125293209
1823,8604,8604,Hammersley & Gilbert (WB),This stop (#8604) is westbound on the 5498 block of Hammersley Rd nearside Gilbert Rd,43.039246,-89.473236,MMT,CMAD,0,,3,270.0,1,Hammersley,5498,Gilbert,591737.0310042505,731238.9410461036
1824,8605,8605,S Whitney & Gilbert (EB),This stop (#8605) is eastbound on the 1001 block of Whitney Way (S) nearside Gilbert Rd,43.044098,-89.473782,MMT,CMAD,0,,3,90.0,1,S Whitney,1001,Gilbert,591726.3144618934,731780.119662557
1825,8606,8606,Prairie & Pioneer (SB),This stop (#8606) is southbound on the 2198 block of Prairie Rd nearside Pioneer Rd,43.029464,-89.488983,MMT,CMAD,0,,3,180.0,0,Prairie,2198,Pioneer,590389.2938234634,730233.6026112114
1826,8614,8614,Hammersley & Brookwood (WB),This stop (#8614) is westbound on the 6100 block of Hammersley Rd farside Brookwood Rd,43.039286,-89.48613,MMT,CMAD,0,,1,270.0,1,Hammersley,6100,Brookwood,590689.4750955235,731308.9545808749
1827,8616,8616,Raymond & Gilbert (WB),This stop (#8616) is westbound on the 5500 block of Raymond Rd farside Gilbert Rd,43.032049,-89.473773,MMT,CMAD,0,,1,270.0,0,Raymond,5500,Gilbert,591643.4718194776,730443.05351402
1828,8617,8617,Prairie & Waterford (EB),This stop (#8617) is eastbound on the 3101 block of Prairie Rd nearside Waterford Rd,43.018925,-89.491835,MMT,CMAD,0,,3,90.0,0,Prairie,3101,Waterford,590084.1265835551,729078.7089513172
1829,8628,8628,Hammersley & Saalsaa (WB),This stop (#8628) is westbound on the 6700 block of Hammersley Rd farside Saalsaa Rd,43.039092,-89.496963,MMT,CMAD,0,,1,270.0,0,Hammersley,6700,Saalsaa,589807.7856310643,731342.6509250528
1830,8633,8633,S Whitney & Piping Rock (EB),This stop (#8633) is eastbound on the 1125 block of Whitney Way (S) farside Piping Rock Rd,43.041922,-89.477038,MMT,CMAD,0,,1,90.0,1,S Whitney,1125,Piping Rock,591446.6327675605,731555.2023617545
1831,8634,8634,Raymond & Mckenna (WB),This stop (#8634) is westbound on the 6700 block of Raymond Rd farside Mckenna Blvd,43.031957,-89.497301,MMT,CMAD,0,,1,270.0,1,Raymond,6700,Mckenna,589730.5970416681,730552.6551019631
1832,8644,8644,Manchester & Mckee (SB),This stop (#8644) is southbound on the 3200 block of Manchester Rd farside Mckee Rd,43.015381,-89.490943,MMT,CMAD,0,,1,180.0,1,Manchester,3200,Mckee,590131.9742113769,728680.9123819787
1833,8650,8650,Struck & Watts (SB),This stop (#8650) is southbound on the 700 block of Struck St farside Watts Rd,43.049826,-89.496086,MMT,CMAD,0,,1,180.0,1,Struck,700,Watts,589953.8384833585,732529.263249666
1834,8654,8654,Pilgrim & Pilgrim (WB),This stop (#8654) is westbound on the 6498 block of Pilgrim Rd nearside Pilgrim Cir,43.026632,-89.494593,MMT,CMAD,0,,3,270.0,1,Pilgrim,6498,Pilgrim,589913.5998945344,729947.9611672445
1835,8661,8661,Hammersley & Whitcomb (EB),This stop (#8661) is eastbound on the 4999 block of Hammersley Rd nearside Whitcomb Dr,43.038981,-89.464093,MMT,CMAD,0,,3,90.0,0,Hammersley,4999,Whitcomb,592478.2109381796,731163.1383377367
1836,8662,8662,Mid Town & S Pleasant View (WB),This stop (#8662) is westbound on the 8600 block of Mid Town Rd farside Pleasant View Rd (S),43.031448,-89.533584,MMT,CMAD,0,,1,270.0,1,Mid Town,8600,S Pleasant View,586778.1950425496,730682.0358079008
1837,8664,8664,Prairie & Hammersley (SB),This stop (#8664) is southbound on the 1300 block of Prairie Rd farside Hammersley Rd,43.038864,-89.488646,MMT,CMAD,0,,1,180.0,1,Prairie,1300,Hammersley,590482.0773781152,731274.9429408752
1838,8679,8679,Muir Field & Silverton (NB),This stop (#8679) is northbound on the 3101 block of Muir Field Rd nearside Silverton Trl,43.018119,-89.508474,MMT,CMAD,0,,3,0.0,1,Muir Field,3101,Silverton,588725.8799747995,729074.2695909245
1839,8685,8685,S Whitney & Tolman (NB),This stop (#8685) is northbound on the 1501 block of Whitney Way (S) nearside Tolman Ter,43.036595,-89.477416,MMT,CMAD,0,,3,0.0,0,S Whitney,1501,Tolman,591378.9400081642,730966.0128086131
1840,8690,8690,S High Point & Watts (SB),This stop (#8690) is southbound on the 700 block of High Point Rd (S) farside Watts Rd,43.051701,-89.518005,MMT,CMAD,0,,1,180.0,1,S High Point,700,Watts,588186.0637956499,732849.3779442464
1841,8692,8692,Reetz & Flad (SB),This stop (#8692) is southbound on the 1700 block of Reetz Rd farside Flad Ave,43.034398,-89.461524,MMT,CMAD,0,,1,180.0,1,Reetz,1700,Flad,592655.274073672,730641.5589733819
1842,8693,8693,Schroeder & Struck (EB),This stop (#8693) is eastbound on the 6799 block of Schroeder Rd farside Struck St,43.046165,-89.496156,MMT,CMAD,0,,1,90.0,1,Schroeder,6799,Struck,589922.6443174414,732123.3798926354
1843,8709,8709,Raymond & Frisch (EB),This stop (#8709) is eastbound on the 6499 block of Raymond Rd farside Frisch Rd,43.031664,-89.493204,MMT,CMAD,0,,1,90.0,1,Raymond,6499,Frisch,590061.5377772977,730499.2397864688
1844,8712,8712,Raymond & Leland (WB),This stop (#8712) is westbound on the 5800 block of Raymond Rd farside Leland Dr,43.032073,-89.480102,MMT,CMAD,0,,1,270.0,1,Raymond,5800,Leland,591129.2467945399,730477.8903867167
1845,8714,8714,Muir Field & Raymond (SB),This stop (#8714) is southbound on the 2100 block of Muir Field Rd farside Raymond Rd,43.030187,-89.507933,MMT,CMAD,0,,1,180.0,1,Muir Field,2100,Raymond,588854.1330432479,730410.5774583472
1846,8721,8721,Hammersley & Lewon (EB),This stop (#8721) is eastbound on the 5201 block of Hammersley Rd nearside Lewon Dr,43.038998,-89.467276,MMT,CMAD,0,,3,90.0,0,Hammersley,5201,Lewon,592219.6574535309,731181.1675525038
1847,8723,8723,Muir Field & Lindfield (NB),This stop (#8723) is northbound on the 2401 block of Muir Field Rd nearside Lindfield Rd,43.026733,-89.505338,MMT,CMAD,0,,3,0.0,1,Muir Field,2401,Lindfield,589040.9365199176,730014.0461577298
1848,8728,8728,Starr Grass & Waldorf (WB),This stop (#8728) is westbound on the 7998 block of Starr Grass Dr nearside Waldorf Blvd,43.036953,-89.523537,MMT,CMAD,0,,3,270.0,1,Starr Grass,7998,Waldorf,587633.3055581597,731241.2743352919
1849,8733,8733,S Gammon & Watts (NB),This stop (#8733) is northbound on the 701 block of Gammon Rd (S) nearside Watts Rd,43.049643,-89.502898,MMT,CMAD,0,,3,0.0,1,S Gammon,701,Watts,589399.0910065399,732543.7307830451
1850,8738,8738,Hammersley & Prairie (WB),This stop (#8738) is westbound on the 6200 block of Hammersley Rd farside Prairie Rd,43.03924,-89.488869,MMT,CMAD,0,,1,270.0,0,Hammersley,6200,Prairie,590466.5710795936,731317.801589861
1851,8739,8739,Mckenna & Carnwood (NB),This stop (#8739) is northbound on the 2999 block of Mckenna Blvd farside Carnwood Rd,43.020011,-89.502974,MMT,CMAD,0,,1,0.0,1,Mckenna,2999,Carnwood,589186.1894130763,729256.0811671987
1852,8742,8742,Gilbert & Gilbert (SB),This stop (#8742) is southbound on the 1000 block of Gilbert Rd nearside Gilbert Ct,43.043579,-89.473609,MMT,CMAD,0,,3,180.0,1,Gilbert,1000,Gilbert,591736.772479089,731721.6496722138
1853,8745,8745,Raymond & Canterbury (EB),This stop (#8745) is eastbound on the 6999 block of Raymond Rd farside Canterbury Rd,43.031578,-89.501594,MMT,CMAD,0,,1,90.0,1,Raymond,6999,Canterbury,589379.0441850624,730532.5218148543
1854,8747,8747,Manchester & Thornebury (NB),This stop (#8747) is northbound on the 3235 block of Manchester Rd farside Thornebury Dr,43.01283,-89.490706,MMT,CMAD,0,,1,0.0,1,Manchester,3235,Thornebury,590133.4882943664,728396.6415548677
1855,8751,8751,Waterford & Manchester (EB),This stop (#8751) is eastbound on the 6301 block of Waterford Rd nearside Manchester Rd,43.016634,-89.490932,MMT,CMAD,0,,3,90.0,0,Waterford,6301,Manchester,590141.5890136708,728819.8910618527
1856,8753,8753,Reetz & Flad (NB),This stop (#8753) is northbound on the 1701 block of Reetz Rd nearside Flad Ave,43.034577,-89.461203,MMT,CMAD,0,,3,0.0,1,Reetz,1701,Flad,592682.601201369,730659.7951863352
1857,8755,8755,Hathaway & Piping Rock (NB),This stop (#8755) is northbound on the 1199 block of Hathaway Dr farside Piping Rock Rd,43.042158,-89.488144,MMT,CMAD,0,,1,0.0,0,Hathaway,1199,Piping Rock,590545.7856802936,731637.901787222
1858,8763,8763,Mckee & Tanglewood (EB),This stop (#8763) is eastbound on the 7099 block of Mckee Rd farside Tanglewood Dr,43.015588,-89.50493,MMT,CMAD,0,,1,90.0,1,Mckee,7099,Tanglewood,588996.317306007,728775.3018447319
1859,8769,8769,S Gammon & Gammon (NB),This stop (#8769) is northbound on the 999 block of Gammon Rd (S) farside Gammon Ln,43.044075,-89.503459,MMT,CMAD,0,,1,0.0,1,S Gammon,999,Gammon,589314.6609712134,731928.7513980998
1860,8770,8770,Hammersley & Whitcomb (WB),This stop (#8770) is westbound on the 5000 block of Hammersley Rd farside Whitcomb Dr,43.039196,-89.464389,MMT,CMAD,0,,1,270.0,1,Hammersley,5000,Whitcomb,592455.6445230405,731188.4968167993
1861,8779,8779,Raymond & Mckenna (EB),This stop (#8779) is eastbound on the 6699 block of Raymond Rd farside Mckenna Blvd,43.031626,-89.49656,MMT,CMAD,0,,1,90.0,1,Raymond,6699,Mckenna,589788.5149597528,730512.1445761535
1862,8796,8796,S Whitney & Bartlett (SB),This stop (#8796) is southbound on the 1800 block of Whitney Way (S) farside Bartlett Ln,43.033596,-89.477328,MMT,CMAD,0,,1,180.0,1,S Whitney,1800,Bartlett,591365.2754346259,730632.7824698244
1863,8816,8816,Schroeder & Highway Ramp (WB),This stop (#8816) is westbound on the 5600 block of Schroeder Rd farside Highway Ramp,43.046497,-89.475882,MMT,CMAD,0,,1,270.0,0,Schroeder,5600,Highway Ramp,591572.3178538906,732056.9954460198
1864,8818,8818,Mckenna & Yorktown (SB),This stop (#8818) is southbound on the 2700 block of Mckenna Blvd nearside Yorktown Cir,43.024391,-89.499686,MMT,CMAD,0,,3,180.0,0,Mckenna,2700,Yorktown,589484.0090084674,729725.2928348549
1865,8826,8826,Prairie & Raymond (SB),This stop (#8826) is southbound on the 2000 block of Prairie Rd farside Raymond Rd,43.031532,-89.488973,MMT,CMAD,0,,1,180.0,1,Prairie,2000,Raymond,590404.4939083962,730463.02348813
1866,8827,8827,Hammersley & Gilbert (EB),This stop (#8827) is eastbound on the 5499 block of Hammersley Rd farside Gilbert Rd,43.039032,-89.473051,MMT,CMAD,0,,1,90.0,0,Hammersley,5499,Gilbert,591750.5810210339,731214.2548128285
1867,8829,8829,Prairie & Pilgrim (NB),This stop (#8829) is northbound on the 2499 block of Prairie Rd farside Pilgrim Rd,43.02642,-89.488696,MMT,CMAD,0,,1,0.0,1,Prairie,2499,Pilgrim,590391.4444288403,729894.368952885
1868,8830,8830,Muir Field & Silverton (SB),This stop (#8830) is southbound on the 3098 block of Muir Field Rd nearside Silverton Trl,43.018414,-89.508659,MMT,CMAD,0,,3,180.0,1,Muir Field,3098,Silverton,588712.9011894106,729107.9494467331
1869,8839,8839,Hammersley & Saalsaa (EB),This stop (#8839) is eastbound on the 6701 block of Hammersley Rd opposite Saalsaa Rd,43.038886,-89.496543,MMT,CMAD,0,,4,90.0,0,Hammersley,6701,Saalsaa,589840.481339237,731317.6492213247
1870,8845,8845,Westin & Maple Grove (EB),This stop (#8845) is eastbound on the 6699 block of Westin Dr farside Maple Grove Dr,43.012467,-89.49855,MMT,CMAD,0,,1,90.0,1,Westin,6699,Maple Grove,589493.2349265711,728396.3915646567
1871,8849,8849,Prairie & Maple Valley (EB),This stop (#8849) is eastbound on the 3401 block of Prairie Rd nearside Maple Valley Dr,43.018457,-89.497595,MMT,CMAD,0,,3,90.0,0,Prairie,3401,Maple Valley,589612.6212263645,729056.1703940644
1872,8855,8855,Mckenna & Lancaster (NB),This stop (#8855) is northbound on the 2827 block of Mckenna Blvd farside Lancaster Ln,43.022357,-89.502484,MMT,CMAD,0,,1,0.0,1,Mckenna,2827,Lancaster,589242.386672395,729513.8915436885
1873,8857,8857,Hammersley & S Whitney (EB),This stop (#8857) is eastbound on the 5701 block of Hammersley Rd nearside Whitney Way (S),43.039057,-89.478146,MMT,CMAD,0,,3,90.0,1,Hammersley,5701,S Whitney,591336.7053435676,731242.9196120307
1874,8862,8862,Schroeder & White Oaks (WB),This stop (#8862) is westbound on the 6000 block of Schroeder Rd nearside White Oaks Ln,43.046458,-89.484112,MMT,CMAD,0,,3,270.0,0,Schroeder,6000,White Oaks,590903.3163836861,732094.5205355578
1875,8866,8866,Mid Town & Waldorf (WB),This stop (#8866) is westbound on the 8100 block of Mid Town Rd farside Waldorf Blvd,43.031552,-89.526811,MMT,CMAD,0,,1,270.0,1,Mid Town,8100,Waldorf,587329.3846574387,730658.7797227069
1876,8868,8868,Mckee & Maple Grove (WB),This stop (#8868) is westbound on the 6700 block of Mckee Rd farside Maple Grove Dr,43.015914,-89.499232,MMT,CMAD,0,,1,270.0,1,Mckee,6700,Maple Grove,589461.8172614251,728782.3560319697
